id,symbol,name
undo-token,undo,Undo Token
u-network,uuu,U Network
unfederalreserve,ersdl,UnFederalReserve
unibomb,ubomb,Unibomb
unibot-cash,undb,UniDexBot
unibright,ubt,Unibright
unicap-finance,ucap,Unicap.Finance
unicly,unic,Unicly
unicly-aavegotchi-astronauts-collection,ugotchi,Unicly Aavegotchi Astronauts Collection
unicly-air-jordan-1st-drop-collection,ujord,Unicly Air Jordan 1st Drop Collection
unicly-artblocks-collection,uartb,Unicly ArtBlocks Collection
unicly-autoglyph-collection,uglyph,Unicly Autoglyphs Collection
unicly-beeple-collection,ubeeple,Unicly Beeple Collection
unicly-chris-mccann-collection,ucm,Unicly Chris McCann Collection
unicly-cryptopunks-collection,upunk,Unicly CryptoPunks Collection
unicly-doki-doki-collection,udoki,Unicly Doki Doki Collection
unicly-formula-revv-collection,urevv,Unicly Formula REVV Collection
unicly-genesis-collection,uunicly,Unicly Genesis Collection
unicly-gone-studio-collection,ugone,Unicly Gone Studio Collection
unicly-hashmasks-collection,umask,Unicly Hashmasks Collection
unicly-mooncats-collection,umoon,Unicly MoonCats Collection
unicly-mystic-axies-collection,uaxie,Unicly Mystic Axies Collection
unicly-pak-collection,upak,Unicly Pak Collection
unicly-the-day-by-arc-collection,uarc,Unicly The Day by Arc Collection
unicly-waifu-collection,uwaifu,Unicly Waifu Collection
unicorn-token,uni,UNICORN Token
unicrap,unicrap,UniCrapToken.xyz
unicrypt,unc,UniCrypt (Old)
unicrypt-2,uncx,UniCrypt
unidex,unidx,UniDex
unidexbot-bsc,bundb,UniDexBot BSC
unidexgas,undg,UniDexGas
unido-ep,udo,Unido
unidollar,uniusd,UniDollar
unifarm,ufarm,UniFarm
unifi,unifi,Covenants
unification,fund,Unification
unifi-defi,unifi,UNIFI DeFi
unifi-protocol,up,UniFi Protocol
unifi-protocol-dao,unfi,Unifi Protocol DAO
unifty,nif,Unifty
unifund,ifund,Unifund
unify,unify,Unify
unigraph,graph,UniGraph
unigrid,ugd,UNIGRID
unii-finance,unii,UNII Finance
unikoin-gold,ukg,Unikoin Gold
unilayer,layer,UniLayer
unilayerx,layerx,UnilayerX
unilock-network,unl,Unilock.Network
unilord,peer,Unilord
unimex-network,umx,UniMex Network
union-fair-coin,ufc,Union Fair Coin
union-protocol-governance-token,unn,UNION Protocol Governance Token
unipower,power,UniPower
unipump,UPP,Unipump
uniqly,uniq,Uniqly
unique-fans,fans,Unique Fans
unique-one,rare,Unique One
unique-photo,foto,Unique Photo
uniris,uco,Uniris
unisocks,socks,Unisocks
unistake,unistake,Unistake
uniswap,uni,Uniswap
uniswap-state-dollar,usd,unified Stable Dollar
united-bitcoin,ubtc,United Bitcoin
unitedcrowd,uct,UnitedCrowd
united-token,uted,United
united-traders-token,utt,United Traders Token
unitopia-token,uto,UniTopia Token
unit-protocol,col,Unit Protocol
unit-protocol-duck,duck,Unit Protocol New
unitrade,trade,Unitrade
unitus,uis,Unitus
unitydao,uty,UnityDAO
universa,utnp,Universa
universal-basic-income,ubi,Universal Basic Income
universal-coin,ucoin,Universal Coin
universal-currency,unit,Universal Currency
universal-dollar,u8d,Universal Dollar
universalenergychain,uenc,UniversalEnergyChain
universal-euro,upeur,Universal Euro
universal-gold,upxau,Universal Gold
universal-liquidity-union,ulu,Universal Liquidity Union
universal-marketing-coin,umc,Universal Marketing Coin
universal-protocol-token,upt,Universal Protocol Token
universal-us-dollar,upusd,Universal US Dollar
universe-token,uni,UNIVERSE Token
universidad-de-chile-fan-token,UCH,Universidad de Chile Fan Token
uniwhales,uwl,UniWhales
unizen,zcx,Unizen
unknown-fair-object,ufo,Unknown Fair Object
unlend-finance,uft,UniLend Finance
unlimited-fiscusfyi,uffyi,Unlimited FiscusFYI
unlimitedip,uip,UnlimitedIP
unlock-protocol,udt,Unlock Protocol
unmarshal,marsh,Unmarshal
unobtanium,uno,Unobtanium
uno-re,uno,Uno Re
unoswap,unos,UnoSwap
unslashed-finance,usf,Unslashed Finance
upbnb,upbnb,upBNB
upbots,ubxt,UpBots
upbtc-token,upb,UPBTC Token
updog,updog,UpDog
upfiring,ufr,Upfiring
uplexa,upx,uPlexa
uploadea,upl,Uploadea
uponly,uponly,UPONLY
upper-dollar,usdu,Upper Dollar
upper-euro,euru,Upper Euro
upper-pound,gbpu,Upper Pound
upshib,upshib,upShib
uptoken,up,UpToken
up-token,up,UP Token
uptrennd,1up,Uptrennd
uquid-coin,uqc,Uquid Coin
uranus,urac,Uranus
ureeqa,urqa,UREEQA
urus-token,urus,Urus Token
usda,usda,USDA
usd-bancor,usdb,USD Bancor
usd-coin,usdc,USD Coin
usdex-2,usdex,USDEX
usdf,usdf,OLD USDf
usdfreeliquidity,usdfl,USDFreeLiquidity
usd-gambit,usdg,USD Gambit
usdk,usdk,USDK
usdl,usdl,USDL
usd-open-dollar,usdo,USD Open Dollar
usdp,usdp,USDP Stablecoin
usdq,usdq,USDQ
usd-sports,usdsp,USD Sports
usdx,usdx,USDX
usdx-stablecoin,usdx,USDx Stablecoin
usechain,use,Usechain
uselink-chain,ul,Uselink chain
uservice,ust,Uservice
usgold,usg,USGold
ustonks-apr21,ustonks-apr21,uSTONKS Index Token April 2021
utip,utip,uTip
utopia,crp,Crypton
utopia-genesis-foundation,uop,Utopia Genesis Foundation
utrin,utrin,Utrin
utrum,oot,Utrum
utrust,utk,UTRUST
utu-coin,utu,UTU Coin
uusdrbtc-synthetic-token-expiring-31-december-2020,uUSDrBTC-DEC,uUSDrBTC Synthetic Token Expiring 31 December 2020
uze-token,uze,Uze Tokens
vai,vai,Vai
vaiot,vai,Vaiot
valid,vld,Vetri
valireum,vlm,Valireum
valix,vlx,Vallix
valkyrie-network,val,Valkyrie Network
valobit,vbit,VALOBIT
valorbit,val,Valorbit
valuechain,vlc,ValueChain
valuecybertoken,vct,ValueCyberToken
value-liquidity,value,Value DeFi
value-network-token,vntw,Value Network Token
value-set-dollar,vsd,Value Set Dollar
value-usd,vusd,Value USD
valuto,vlu,Valuto
vampire-protocol,vamp,Vampire Protocol
va-na-su,vns,Va Na Su
vancat,vancat,Vancat
vanci-finance,vancii,Vanci Finance
vangold-token,vgd,Vangold Token
vanilla,vnl,Vanilla
vanilla-network,vnla,Vanilla Network
vanity,vanity,Vanity
vankia-chain,vkt,Vankia Chain
vantaur,vtar,Vantaur
vanywhere,vany,Vanywhere
vaperscoin,vprc,VapersCoin
variable-time-dollar,vtd,Variable Time Dollar
varius,varius,Varius
vault,vault,VAULT
vault12,vgt,Vault Guardian Token
vaultz,vaultz,Vaultz
vbswap,vbswap,vBSWAP
vbt,vbt,VBT
vbzrx,vbzrx,bZx Vesting Token
vcash-token,vcash,VCash Token
vechain,vet,VeChain
veco,veco,Veco
vecrv-dao-yvault,yve-crvdao,veCRV-DAO yVault
vectoraic,vt,Vectoraic
vectorium,vect,Vectorium
vectorspace,vxv,Vectorspace AI
veed,veed,VEED
vega-coin,vega,Vega Coin
vegawallet-token,vgw,VegaWallet Token
veggiecoin,vegi,VeggieCoin
veil,veil,VEIL
vela,vela,VelaCoin
velas,vlx,Velas
veles,vls,Veles
velo,velo,Velo
velorex,vex,Velorex
velo-token,vlo,VELO Token
vena-network,vena,Vena Network
venjocoin,vjc,VENJOCOIN
venox,vnx,Venox
venus,xvs,Venus
venus-bch,vbch,Venus BCH
venus-beth,vbeth,Venus BETH
venus-btc,vbtc,Venus BTC
venus-busd,vbusd,Venus BUSD
venus-dai,vdai,Venus DAI
venus-doge,vdoge,Venus DOGE
venus-dot,vdot,Venus DOT
venus-eth,veth,Venus ETH
venus-fil,vfil,Venus FIL
venus-link,vlink,Venus LINK
venus-ltc,vltc,Venus LTC
venus-reward-token,vrt,Venus Reward Token
venus-sxp,vsxp,Venus SXP
venus-usdc,vusdc,Venus USDC
venus-usdt,vusdt,Venus USDT
venus-xrp,vxrp,Venus XRP
venus-xvs,vxvs,Venus XVS
vera,vera,VERA
vera-cruz-coin,vcco,Vera Cruz Coin
veraone,vro,VeraOne
verasity,vra,Verasity
veraswap,vrap,VeraSwap
verge,xvg,Verge
veriblock,vbk,VeriBlock
vericoin,vrc,VeriCoin
veridocglobal,vdg,VeriDocGlobal
verify,cred,Verify
verisafe,vsf,VeriSafe
veritaseum,veri,Veritaseum
veros,vrs,Veros
verox,vrx,Verox
versacoin,vcn,VersaCoin
versess-coin,vers,VERSESS COIN
version,v,Version
verso,vso,Verso
versoview,vvt,VersoView
vertcoin,vtc,Vertcoin
verus-coin,vrsc,Verus Coin
vesper-finance,vsp,Vesper Finance
vesta,vesta,Vesta
vestchain,vest,VestChain
vestxcoin,vestx,VestxCoin
veth2,veth2,vEth2
vether,veth,Vether
vethor-token,vtho,VeThor Token
vexanium,vex,Vexanium
vey,vey,VEY
vfox,vfox,VFOX
vgtgtoken,vgtg,VGTGToken
viacoin,via,Viacoin
viagra-token,viagra,Viagra Token
vibe,vibe,VIBE
viberate,vib,Viberate
vice-industry-token,vit,Vice Industry Token
vice-network,vn,Vice Network
vid,vi,Vid
v-id-blockchain,vidt,VIDT Datalink
videocoin,vid,VideoCoin
vidiachange,vida,Vidiachange
vidulum,vdl,Vidulum
vidy,vidy,VIDY
vidya,vidya,Vidya
vidyx,vidyx,VidyX
vig,vig,VIG
viking-swap,viking,Viking Swap
vikkytoken,vikky,VikkyToken
vinci,vinci,Vinci
vindax-coin,vd,VinDax Coin
vinx-coin,vxc,VINX COIN
vinx-coin-sto,vinx,VINX COIN STO
vip-coin,vip,Vip Coin
vipcoin-gold,vcg,VipCoin.Gold
viper,viper,Viper
vipstarcoin,vips,VIPSTARCOIN
vira-lata-finance,reau,Vira-Lata Finance
virgox-token,vxt,VirgoX Token
virtual-goods-token,vgo,Virtual Goods Token
virtue-poker,vpp,Virtue Poker Points
visio,visio,Visio
vision,vsn,Vision
vision-network,vsn,Vision Network
visor,visr,Visor
vitae,vitae,Vitae
vite,vite,Vite
vitex,vx,ViteX Coin
vivid,vivid,Vivid Coin
vivo,vivo,VIVO
vixco,vix,Vixco
vlad-finance,vlad,Vlad Finance
vndc,vndc,VNDC
vns-coin,vns,VNS Coin
vntchain,vnt,VNT Chain
vn-token,vn,VN Token
vnx-exchange,vnxlu,VNX Exchange
voda-token,wdt,VODA TOKEN
vodi-x,vdx,Vodi X
voise,voise,VOISE
volentix-vtx,vtx,Volentix
vollar,vollar,V-Dimension
volt,acdc,Volt
voltbit,vbit,Voltbit
voltium,vltm,Voltium
volts-finance,volts,Volts.Finance
voltz,voltz,Voltz
volume-network-token,vol,Volume Network
vomer,vmr,VOMER
vortex-defi,vtx,Vortex DeFi
vortex-network,vtx,VorteX Network
voucher-eth,veth,Voucher ETH
vox-finance,vox,Vox.Finance
voyager,vgr,Voyager
voytek-bear-coin,bear,BEAR Coin
vpncoin,vash,VPNCoin
vslice,vsl,vSlice
vspacex,vspacex,vSpaceX
vsportcoin,vsc,vSportCoin
vspy,vspy,vSPY
vsync,vsx,Vsync
v-systems,vsys,V.SYSTEMS
vulcan-forged,pyr,Vulcan Forged
vulcano,quo,Quoxent
vulkania,vlk,Vulkania
vvsp,vvsp,vVSP
vybe,vybe,Vybe
vyndao,vyn,Vyndao
w3bpush,w3b,W3bPUSH
wabi,wabi,Wabi
wab-network,baw,BAW Network
wadzpay-token,wtk,WadzPay Token
waffle,waf,Waffle
wagerr,wgr,Wagerr
waifu-token,waif,Waifu Token
wal,wal,WAL
waletoken,wtn,Waletoken
wallet-plus-x,wpx,Wallet Plus X
wall-street-baby,wsb,Wall Street Baby
wall-street-bets-dapp,wsb,WallStreetBets DApp
wall-street-games,wsg,Wall Street Games
walnut-finance,wtf,Walnut.finance
waltonchain,wtc,Waltonchain
wanchain,wan,Wanchain
wandx,wand,WandX
wanswap,wasp,WanSwap
warlord-token,wlt,Warlord Token
warp-finance,warp,Warp Finance
warranty-chain,wac,Warranty Chain
warrior-token,war,Warrior Token
wasabix,wasabi,WasabiX
wasder,was,Wasder
waterdrop,wdp,WaterDrop
water-finance,water,Water Finance
water-token-2,wtr,Liquid Finance
wault,waultx,Wault
wault-finance-old,wault,Wault Finance (OLD)
waultswap,wex,WaultSwap
wav3,wav3,WAV3
wave-edu-coin,wec,Wave Edu Coin
wave-platform,wae,Wave Platform
waves,waves,Waves
waves-community-token,wct,Waves Community Token
waves-enterprise,west,Waves Enterprise
wavesgo,wgo,WavesGo
wax,waxp,WAX
waxe,waxe,WAXE
wayawolfcoin,ww,WayaWolfCoin
waykichain,wicc,WaykiChain
waykichain-governance-coin,wgrt,WaykiChain Governance Coin
waytom,wtm,Waytom
wazirx,wrx,WazirX
wbnb,wbnb,Wrapped BNB
wealth-locks,wlt,Wealth Locks
wearesatoshi,n8v,NativeCoin
weather-finance,weather,Weather Finance
webchain,mintme,MintMe.com Coin
webcoin,web,Webcoin
web-coin-pay,wec,Web Coin Pay
webdollar,webd,webdollar
webflix,wfx,WebFlix
web-innovation-ph,webn,WEBN token
webloc,wok,weBloc
weblock,won,WeBlock
web-token-pay,wtp,Web Token Pay
wechain-coin,wxtc,WeChain Coin
wecoown,wcx,WeCoOwn
weedcash,weed,WeedCash
weentar,wntr,Weentar
wellness-token-economy,well,Wellness Token Economy
welltrado,wtl,Welltrado
wemix-token,wemix,WEMIX Token
wenburn,wenb,WenBurn
wenlambo,wenlambo,Wenlambo
wepower,wpr,WePower
weshow,wet,WeShow Token
wesing-coin,wsc,WeSing Coin
westarter,war,WeStarter
weth,weth,WETH
wetrust,trst,WeTrust
w-green-pay,wgp,W Green Pay
whale,whale,WHALE
whale-coin,whale,Whale Coin
whaleroom,whl,WhaleRoom
whalesburg,wbt,Whalesburg
wheat-token,wheat,Wheat Token
when-token,when,WHEN Token
whey,whey,WHEY
whirl-finance,whirl,Whirl Finance
whitecoin,xwc,Whitecoin
whiteheart,white,Whiteheart
whitehole-bsc,whole,WhiteHole_BSC
whiterockcasino,wrc,WhiteRockCasino
whitex,whx,WhiteX
whitex-community,whxc,WhiteX Community
whole-network,node,Whole Network
wibx,wbx,WiBX
wick-finance,wick,Wick Finance
wider-coin,wdr,Wider Coin
wifi-coin,wifi,Wifi Coin
wiix-coin,wxc,WIIX Coin
wiki-token,wiki,Wiki Token
wild-beast-block,wbb,Wild Beast Block
wild-crypto,wild,Wild Crypto
wilder-world,wild,Wilder World
wildfire,wdf,Wildfire
wild-ride,wild,Wild Ride
williecoin,willie,Williecoin
willowcoin,wllo,WillowCoin
wincash-coin,wcc,Wincash Coin
winco,wco,Winco
winding-tree,lif,Lif
windswap,windy,WindSwap
wing-finance,wing,Wing Finance
wings,wings,Wings
wing-shop,wing,Wing Shop
wink,win,WINkLink
winklink-bsc,win,WINkLink BSC
winsor-token,wst,Winsor Token
winstars,wnl,WinStars Live
wire,wire,AirWire
wirex,wxt,Wirex
wisdom-chain,wdc,Wisdom Chain
wise-token11,wise,Wise
wishchain,wish,WishChain
witchain,wit,WITChain
wixlar,wix,Wixlar
wizard,wiz,Wizard
wiz-coin,wiz1,Wiz Coin
wmatic,wmatic,Wrapped Matic
wm-professional,wmpro,WM PROFESSIONAL
wolfy,wolfy,WOLFY
wolves-of-wall-street,wows,Wolves of Wall Street
womencoin,women,WomenCoin
wom-token,wom,WOM Protocol
woodcoin,log,Woodcoin
woofy,woofy,Woofy
woonkly-power,woop,Woonkly Power
wooshcoin-io,xwo,WooshCoin
wootrade-network,woo,Wootrade Network
wordlex,wdx,Wordlex
work-quest,wqt,Work Quest
worktips,wtip,Worktips
worldcoin,wdc,WorldCoin
worldcore,wrc,Worldcore
world-credit-diamond-coin,wcdc,World Credit Diamond Coin
world-of-waves,wow,World of Waves
worldpet,wpt,WORLDPET
world-token,world,World Token
wownero,wow,Wownero
wowswap,wow,WOWswap
woyager,wyx,Woyager
wozx,wozx,Efforce
wpp-token,wpp,WPP Token
wrapped-anatha,wanatha,Wrapped ANATHA
wrapped-atromg8,wag8,Wrapped ATROMG8
wrapped-avax,wavax,Wrapped AVAX
wrapped-bind,wbind,Wrapped BIND
wrapped-bitcoin,wbtc,Wrapped Bitcoin
wrapped-bitcoin-diamond,wbcd,Wrapped Bitcoin Diamond
wrapped-celo,wcelo,Wrapped CELO
wrapped-celo-dollar,wcusd,Wrapped Celo Dollar
wrapped-conceal,wccx,Wrapped Conceal
wrapped-crescofin,wcres,Wrapped CrescoFin
wrapped-cryptokitties,wck,Wrapped CryptoKitties
wrapped-dgld,wdgld,Wrapped-DGLD
wrapped-ecomi,womi,Wrapped ECOMI
wrapped-filecoin,wfil,Wrapped Filecoin
wrapped-gen-0-cryptokitties,wg0,Wrapped Gen-0 CryptoKitties
wrapped-huobi-token,wht,Wrapped Huobi Token
wrapped-leo,wleo,Wrapped LEO
wrapped-marblecards,wmc,Wrapped MarbleCards
wrapped-moon-cats,mcat20,Wrapped Moon Cats
wrapped-nxm,wnxm,Wrapped NXM
wrapped-origin-axie,woa,Wrapped Origin Axie
wrapped-polis,polis,Wrapped Polis
wrapped-shift,wshift,Wrapped Shift
wrapped-shuttleone,wszo,Wrapped Shuttleone
wrapped-statera,wsta,Wrapped Statera
wrapped-terra,luna,Wrapped Terra
wrapped-tezos,wxtz,Wrapped Tezos
wrapped-ton-crystal,wton,Wrapped TON Crystal
wrapped-usd,wusd,Wrapped USD
wrapped-ust-bsc,ust,Wrapped UST (BSC)
wrapped-virgin-gen-0-cryptokitties,wvg0,Wrapped Virgin Gen-0 CryptoKittties
wrapped-x42-protocol,wx42,Wrapped X42 Protocol
wrapped-xbtc,wxbtc,Wrapped xBTC
wrapped-xdai,wxdai,Wrapped XDAI
wrapped-xmr-btse,wxmr,Wrapped XMR by BTSE
wrapped-zcash,wzec,Wrapped Zcash
wxcoin,wxc,WXCOINS
wynaut,wynaut,Wynaut
x42-protocol,x42,X42 Protocol
x8-project,x8x,X8X Token
xaavea,xaavea,xAAVEa
xaaveb,xaaveb,xAAVEb
xank,xank,Xank
xaurum,xaur,Xaurum
xavander-coin,xczm,Xavander Coin
xaviera-tech,xts,Xaviera Tech
xazab,xazab,Xazab
xbe-token,xbe,XBE Token
x-block,ix,X-Block
xbn,xbn,Elastic BNB
xbn-community-token,xbc,XBN Community Token
xbtc,xbtc,xBTC
xbullion,gold,XBullion
x-cash,xcash,X-CASH
xceltoken-plus,xlab,XCELTOKEN PLUS
xchain-token,nxct,XChain Token
xchainz,xcz,XChainZ
xcoin,xco,X-Coin
xcoinpay,dyx,XCoinPay
xcredit,xfyi,XCredit
xdai,xdai,xDAI
xdai-stake,stake,xDAI Stake
xdce-crowd-sale,xdc,XDC Network
xdef-finance,xdef2,Xdef Finance
xdefi-governance-token,xdex,XDEFI Governance Token
xditto,xditto,xDitto
xdna,xdna,XDNA
xels,xels,XELS
xend-finance,xend,Xend Finance
xenios,xnc,Xenios
xeniumx,xemx,Xeniumx
xenon-2,xen,Xenon
xenon-pay,x2p,Xenon Pay
xeno-token,xno,Xeno Token
xensor,xsr,Xensor
xeonbit,xnb,Xeonbit
xeonbit-token,xns,Xeonbit Token
xeuro,xeuro,XEuro
xfarmer,xf,xFarmer
xfii,xfii,XFII
xfinance,xfi,Xfinance
xfit,xfit,Xfit
xfuel,xfuel,XFUEL
xfund,xfund,xFund
xgalaxy,xgcs,xGalaxy
xgambit,xgmt,xGambit
xgox,xgox,XGOX
xiamipool,xmpt,XiamiPool
xiglute-coin,xgc,Xiglute Coin
xincha,xINCHa,xINCHa
xinchb,xINCHb,xINCHb
xio,xio,Blockzero Labs
xiotri,xiot,Xiotri
xiropht,xiro,Xiropht
xknca,xknca,xKNCa
xkncb,xkncb,xKNCb
xmark,xmark,xMARK
xmax,xmx,XMax
xmon,xmon,XMON
xnode,xnode,XNODE
xov,xov,XOVBank
xp,xp,XP
xpet-coin,xpc,Xpet Coin
xpool,xpo,Xpool
xpose-protocol,xpose,Xpose Protocol
x-power-chain,xpo,X-power Chain
xptoken-io,xpt,XPToken.io
xre-global,xre,XRE Global
xriba,xra,Xriba
xrpalike-gene,xag,Xrpalike Gene
xrp-bep2,xrp-bf2,XRP BEP2
xrp-classic,xrpc,XRP Classic
xrphd,xhd,XRPHD
xscoin,xsc,XsCoin
xsgd,xsgd,XSGD
xsigma,sig,xSigma
xsl-labs,syl,XSL Labs
xstable-protocol,xst,XStable
xsushi,xsushi,xSUSHI
xswap,xsp,XSwap
xtake,xtk,Xtake
xtcom-token,xt,XT.com Token
xtendcash,XTNC,XtendCash
xtg-world,xtg,XTG World
xtock,xtx,Xtock
xtoken,xtk,xToken
x-token,x-token,X-Token
xtrabytes,xby,XTRABYTES
xtrade,xtrd,XTRD
xtrm,xtrm,XTRM
xuez,xuez,Xuez Coin
xvix,xvix,XVIX
xwin-finance,xwin,xWIN Finance
xx-platform,xxp,XX Platform
xxxnifty,nsfw,xxxNifty
xyo-network,xyo,XYO Network
yacoin,yac,YACoin
yadacoin,yda,YadaCoin
yakuza-dao,ykz,Yakuza DFO
yam-2,yam,YAM
yam-v2,YAMv2,YAM v2
yap-stone,yap,Yap Stone
yas,yas,YAS
yaxis,yaxis,yAxis
yayswap,yay,YaySwap
ybusd,ybusd,yBUSD
ycash,yec,Ycash
y-coin,yco,Y Coin
yd-btc-jun21,yd-btc-jun21,YD-BTC-JUN21
yd-btc-mar21,yd-btc-mar21,YD-BTC-MAR21
yd-eth-jun21,yd-eth-jun21,YD-ETH-JUN21
yd-eth-mar21,yd-eth-mar21,YD-ETH-MAR21
yeafinance,yea,YeaFinance
yearn20moonfinance,ymf20,Yearn20Moon.Finance
yearn4-finance,yf4,Yearn4 Finance
yearn-classic-finance,earn,Yearn Classic Finance
yearn-ecosystem-token-index,yeti,Yearn Ecosystem Token Index
yearn-ethereum-finance,yefi,Yearn Ethereum Finance
yearn-finance,yfi,yearn.finance
yearn-finance-bit,yfbt,Yearn Finance Bit
yearn-finance-bit2,yfb2,Yearn Finance Bit2
yearn-finance-center,yfc,Yearn Finance Center
yearn-finance-diamond-token,yfdt,Yearn Finance Diamond Token
yearn-finance-dot,yfdot,Yearn Finance DOT
yearn-finance-ecosystem,yfiec,Yearn Finance Ecosystem
yearn-finance-infrastructure-labs,ylab,Yearn-finance Infrastructure Labs
yearn-finance-management,yefim,Yearn Finance Management
yearn-finance-network,yfn,Yearn Finance Network
yearn-finance-passive-income,yfpi,Yearn Finance Passive Income
yearn-finance-protocol,yfp,Yearn Finance Protocol
yearn-finance-red-moon,yfrm,Yearn Finance Red Moon
yearn-finance-value,yfiv,Yearn Finance Value
yearn-global,yg,Yearn Global
yearn-hold-finance,yhfi,Yearn Hold Finance
yearn-land,yland,Yearn Land
yearn-lazy-ape,YLA,Yearn Lazy Ape
yearn-secure,ysec,Yearn Secure
yearn-shark-finance,yskf,Yearn Shark Finance
yee,yee,Yee
yefam-finance,fam,Yefam.Finance
yeld-finance,yeld,Yeld Finance
yellow-road,road,Yellow Road
yenten,ytn,YENTEN
yep-coin,YEP,YEP Coin
yes,yes,YES
yetiswap,yts,YetiSwap
yfarmland-token,yfarmer,YFarmLand Token
yfarm-token,yfarm,YFARM Token
yfbeta,yfbeta,yfBeta
yfdai-finance,yf-dai,YfDAI.finance
yfdfi-finance,yfd,Your Finance Decentralized
yfedfinance,yfed,YFED.Finance
yfe-money,YFE,YFE Money
yfet,yfet,YFET
yffc-finance,yffc,yffc.finance
yff-finance,yff,YFF.Finance
yffi-finance,yffi,yffi finance
yffii-finance,yffii,YFFII Finance
yffs,yffs,YFFS Finance
yfi3-money,yfi3,YFI3.money
yfia,yfia,YFIA
yfibalancer-finance,yfib,YFIBALANCER.FINANCE
yfi-business,yfib,YFI Business
yfi-credits-group,yficg,YFI Credits Group
yfidapp,yfid,YFIDapp
yfiexchange-finance,yfie,YFIEXCHANGE.FINANCE
yfii-finance,yfii,DFI.money
yfii-gold,yfiig,YFII Gold
yfiii,yfiii,YFIII
yfiking-finance,yfiking,YFIKing Finance
yfilend-finance,yfild,YFILEND.FINANCE
yfimobi,yfim,Yfi.mobi
yfione,yfo,YFIONE
yfi-paprika,yfip,YFI Paprika
yfiscurity,yfis,YFISCURITY
yfive-finance,yfive,YFIVE FINANCE
yfix-finance,yfix,YFIX.finance
yflink,yfl,YF Link
yflink-synthetic,syfl,YFLink Synthetic
yfmoonbeam,yfmb,YFMoonBeam
yfmoonshot,yfms,YFMoonshot
yfos-finance,YFOS,YFOS.finance
yfox-finance,yfox,YFOX Finance
yfpro-finance,yfpro,YFPRO Finance
yfrb-finance,yfrb,yfrb.Finance
yfscience,yfsi,Yfscience
yfst-protocol,yfst,YFST.Protocol
yftether,yfte,YFTether
yfuel,yfuel,YFUEL
yfx,yfx,Your Futures Exchange
yggdrash,yeed,Yggdrash
yi12-stfinance,yi12,Yield Stake Finance
yield,yld,Yield
yield-app,yld,YIELD App
yield-bear,ybear,Yield Bear
yield-coin,yld,Yield Coin
yield-farming-known-as-ash,yfka,Yield Farming Known as Ash
yield-farming-token,YFT,Yield Farming Token
yield-goat,ygoat,Yield Goat
yieldnyan-token,nyan,YieldNyan Token
yield-optimization-platform,yop,Yield Optimization Platform & Protocol
yieldpanda,ypanda,YieldPanda
yield-protocol,yield,Yield Protocol
yieldwars-com,war,YieldWars
yieldwatch,watch,Yieldwatch
yieldx,yieldx,YieldX
ymax,ymax,YMAX
ymen-finance,ymen,Ymen.Finance
ympl,ympl,YMPL
yobit-token,yo,Yobit Token
yocoin,yoc,Yocoin
yoink,ynk,Yoink
yokcoin,yok,YOKcoin
yolo-cash,ylc,YOLOCash
yoo-ecology,yoo,Yoo Ecology
yooshi,yooshi,YooShi
yottachainmena,mta,YottaChainMENA
yottacoin,yta,YottaChain
youcash,youc,YOUcash
you-chain,you,YOU Chain
youforia,yfr,YouForia
youlive-coin,uc,YouLive Coin
young-boys-fan-token,ybo,Young Boys Fan Token
yoyow,yoyow,YOYOW
yplutus,yplt,yplutus
yrise-finance,yrise,yRise Finance
ystar,ysr,Ystar
ytho-online,ytho,YTHO Online
ytsla-finance,ytsla,yTSLA Finance
ytusd,ytusd,yTUSD
ytv-coin,ytv,YTV Coin
yuan-chain-coin,ycc,Yuan Chain Coin
yuang-coin,yuang,Yuang Coin
yui-hinata,yui,YUI Finance
yuki-coin,yuki,YUKI COIN
yummy,yummy,Yummy
yunex,yun,YunEx Yun Token
yuno-finance,yuno,YUNo Finance
yup,yup,Yup
yusdc-busd-pool,yusdc,yUSDC (BUSD pool)
yusd-synthetic-token-expiring-31-december-2020,uUSDwETH-DEC,uUSDwETH Synthetic Token Expiring 31 December 2020
yusra,yusra,YUSRA
yvault-lp-ycurve,yvault-lp-ycurve,yUSD
yvboost,yvboost,Yearn Compounding veCRV yVault
yvs-finance,yvs,YVS Finance
yyfi-protocol,yyfi,YYFI.Protocol
zac-finance,zac,ZAC Finance
zaif-token,zaif,Zaif Token
